🇨🇳  央视,#genre#
深圳卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225741/index.m3u8#http://39.135.138.60:18890/PLTV/88888910/224/3221225700/index.m3u8
安徽卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225691/index.m3u8#http://39.135.138.59:18890/PLTV/88888910/224/3221225737/index.m3u8
河北卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225732/index.m3u8
东南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225657/index.m3u8#http://117.169.120.140:8080/live/dongnanstv/.m3u8
四川卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225733/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225733/index.m3u8
江西卫视,http://117.169.120.140:8080/live/jiangxistv/.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225746/index.m3u8
重庆卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225734/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225692/index.m3u8
贵州卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225728/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225728/index.m3u8
山西卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225730/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225730/index.m3u8
云南卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225664/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225664/index.m3u8
新疆卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225725/index.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225725/index.m3u
西藏卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225723/index.m3u8#http://117.169.120.140:8080/live/xizangstv/.m3u8
吉林卫视,http://117.169.120.140:8080/live/jilinstv/.m3u8#http://39.134.115.163:8080/PLTV/88888910/224/3221225680/index.m3u8
海南卫视,http://39.135.138.60:18890/PLTV/88888910/224/3221225722/index.m3u8


🇨🇳  代理,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
CCTV1,http://tvmvip110.club/as.php?id=cctv1hd
CCTV1,http://tvmvip110.club/as.php?id=cctv1

CCTV2,http://tvmvip110.club/as.php?id=cctv2hd
CCTV2,http://tvmvip110.club/as.php?id=cctv2


CCTV3,http://tvmvip110.club/as.php?id=cctv3hd
CCTV3,http://tvmvip110.club/as.php?id=cctv3

CCTV4,http://tvmvip110.club/as.php?id=cctv4hd
CCTV4,http://tvmvip110.club/as.php?id=cctv4


CCTV5,http://tvmvip110.club/as.php?id=cctv5hd
CCTV5,http://tvmvip110.club/as.php?id=cctv5


CCTV6,http://tvmvip110.club/as.php?id=cctv6hd
CCTV6,http://tvmvip110.club/as.php?id=cctv6

CCTV7,http://tvmvip110.club/as.php?id=cctv7hd
CCTV7,http://tvmvip110.club/as.php?id=cctv7



CCTV8,http://tvmvip110.club/as.php?id=cctv8hd
CCTV8,http://tvmvip110.club/as.php?id=cctv8


CCTV9,http://tvmvip110.club/as.php?id=cctv9hd
CCTV9,http://tvmvip110.club/as.php?id=cctv9hd2
CCTV9,http://tvmvip110.club/as.php?id=cctv9

CCTV10,http://tvmvip110.club/as.php?id=cctv10hd
CCTV10,http://tvmvip110.club/as.php?id=cctv10



CCTV11,http://tvmvip110.club/as.php?id=cctv11hd
CCTV11,http://tvmvip110.club/as.php?id=cctv11

CCTV12,http://tvmvip110.club/as.php?id=cctv12hd
CCTV12,http://tvmvip110.club/as.php?id=cctv12


CCTV13,http://tvmvip110.club/as.php?id=cctv13hd
CCTV13,http://tvmvip110.club/as.php?id=cctv13


CCTV14,http://tvmvip110.club/as.php?id=cctv14hd
CCTV14,http://tvmvip110.club/as.php?id=cctv14


CCTV15,http://tvmvip110.club/as.php?id=cctv15hd
CCTV15,http://tvmvip110.club/as.php?id=cctv15


CCTV16,http://tvmvip110.club/as.php?id=cctv16hd
CCTV17,http://tvmvip110.club/as.php?id=cctv17hd
CCTV17,http://tvmvip110.club/as.php?id=cctv17
CCTV5+,http://tvmvip110.club/as.php?id=cctv5p





北京卫视,http://tvmvip110.club/as.php?id=bjwshd
北京卫视,http://tvmvip110.club/as.php?id=bjws

东方卫视,http://tvmvip110.club/as.php?id=dfwshd
东方卫视,http://tvmvip110.club/as.php?id=dfws

天津卫视,http://tvmvip110.club/as.php?id=tjwshd
天津卫视,http://tvmvip110.club/as.php?id=tjws



黑龙江卫视,http://tvmvip110.club/as.php?id=hljwshd
黑龙江卫视,http://tvmvip110.club/as.php?id=hljws


辽宁卫视,http://tvmvip110.club/as.php?id=lnwshd
辽宁卫视,http://tvmvip110.club/as.php?id=lnws


东南卫视,http://tvmvip110.club/as.php?id=dnwshd
东南卫视,http://tvmvip110.club/as.php?id=dnws




河北卫视,http://tvmvip110.club/as.php?id=hbwshd
河北卫视,http://tvmvip110.club/as.php?id=hbws



山东卫视,http://tvmvip110.club/as.php?id=sdwshd
山东卫视,http://tvmvip110.club/as.php?id=sdws

安徽卫视,http://tvmvip110.club/as.php?id=ahwshd
安徽卫视,http://tvmvip110.club/as.php?id=ahws




湖北卫视,http://tvmvip110.club/as.php?id=hubwshd
湖北卫视,http://tvmvip110.club/as.php?id=hubws




湖南卫视,http://tvmvip110.club/as.php?id=hunwshd
湖南卫视,http://tvmvip110.club/as.php?id=hunws


江苏卫视,http://tvmvip110.club/as.php?id=jswshd
江苏卫视,http://tvmvip110.club/as.php?id=jsws



浙江卫视,http://tvmvip110.club/as.php?id=zjwshd
浙江卫视,http://tvmvip110.club/as.php?id=zjws


广东卫视,http://tvmvip110.club/as.php?id=gdwshd
广东卫视,http://tvmvip110.club/as.php?id=gdws


深圳卫视,http://tvmvip110.club/as.php?id=szwshd
深圳卫视,http://tvmvip110.club/as.php?id=szws


贵州卫视,http://tvmvip110.club/as.php?id=gzwshd
贵州卫视,http://tvmvip110.club/as.php?id=gzws





江西卫视,http://tvmvip110.club/as.php?id=jxws
河南卫视,http://tvmvip110.club/as.php?id=hnws

广西卫视,http://tvmvip110.club/as.php?id=gxws
云南卫视,http://tvmvip110.club/as.php?id=ynws

重庆卫视,http://tvmvip110.club/as.php?id=cqws

陕西卫视,http://tvmvip110.club/as.php?id=sxws
山西卫视,http://tvmvip110.club/as.php?id=sxiws
吉林卫视,http://tvmvip110.club/as.php?id=jlws




厦门卫视,http://tvmvip110.club/as.php?id=xmws

宁夏卫视,http://tvmvip110.club/as.php?id=nxws
内蒙古卫视,http://tvmvip110.club/as.php?id=nmws
甘肃卫视,http://tvmvip110.club/as.php?id=gsws
青海卫视,http://tvmvip110.club/as.php?id=qhws


四川卫视,http://tvmvip110.club/as.php?id=scws
康巴卫视测试,http://tvmvip110.club/as.php?id=kbws
新疆卫视,http://tvmvip110.club/as.php?id=xjws
兵团卫视,http://tvmvip110.club/as.php?id=btws
西藏卫视,http://tvmvip110.club/as.php?id=xzws
海南卫视,http://tvmvip110.club/as.php?id=hinws


🇨🇳  香港,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
凤凰中文,http://vl15191373.imwork.net:8880/rtp/239.93.0.162:2192
凤凰中文,http://vl15191373.imwork.net:8880/rtp/239.93.1.9:2192
凤凰资讯,http://vl15191373.imwork.net:8880/rtp/239.93.0.118:2191
凤凰中文,http://xstartx.com:4000/udp/239.93.1.9:2192
凤凰资讯,http://xstartx.com:4000/udp/239.93.0.118:2191
凤凰中文,http://datou.work/sxg.php?id=test1_4000
凤凰资讯,http://datou.work/sxg.php?id=test2_4000
凤凰中文,http://61.221.81.93:8078/hls/21/80/phoenixch.m3u8
凤凰资讯,http://61.221.81.93:8078/hls/20/80/phoenixif.m3u8
凤凰中文,http://home.111818.xyz:8888/udp/239.76.246.7:1234
凤凰资讯,http://home.111818.xyz:8888/udp/239.76.246.8:1234
凤凰中文,https://play-live.ifeng.com/live/06OLEGEGM4G.m3u8
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰香港,http://jylt.jdshipin.com:808/hls/81/index.m3u8


无线新闻,http://andychuxdd.asuscomm.com:9981/stream/channelid/1793255727?profile=pass
无线财经,http://andychuxdd.asuscomm.com:9981/stream/channelid/412464624?profile=pass
无线财经,http://107.151.203.111:2209/135/hk.php?id=tvbcjtyt
J2,http://r.jdshipin.com/Nr5jq
ViuTV,http://r.jdshipin.com/vSJvl
华丽台,http://r.jdshipin.com/thuYX
VIUTV6,http://59.149.114.27:9981/stream/channelid/264320601?profile=matroska?

CNBC,http://61.221.81.93:8078/hls/24/80/cnbc90.m3u8
ELEVEN1,http://61.221.81.93:8078/hls/25/80/esport.m3u8
ELEVEN2,http://61.221.81.93:8078/hls/26/80/esport2.m3u8


🇨🇳  上海,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
上海都市,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dshd8m/8000000/mnf.m3u8
上海新闻,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xwzhhd8m/8000000/mnf.m3u8
上海外语,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/icshd8m/8000000/mnf.m3u8
第一财经,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dycjhd8m/8000000/mnf.m3u8
东方财经,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dfcjhd8m/8000000/mnf.m3u8
法治天地,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/fztd8m/8000000/mnf.m3u8
东方影视,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dfyshd8m/8000000/mnf.m3u8
都市剧场,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dsjc8m/8000000/mnf.m3u8
欢笑剧场4K,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hxjc4k/15000000/mnf.m3u8
欢笑剧场,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hxjc8m/8000000/mnf.m3u8
七彩戏剧,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/qcxjhd8m/8000000/mnf.m3u8
生活时尚,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/shss8m/8000000/mnf.m3u8
全纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/qjshd8m/8000000/mnf.m3u8
上海纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jspdhd/4000000/mnf.m3u8
新视觉,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/xsjhd8m/8000000/mnf.m3u8
五星体育,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/wxtyhd8m/8000000/mnf.m3u8
魅力足球,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/mlyyhd8m/8000000/mnf.m3u8
劲爆体育,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jbtyhd8m/8000000/mnf.m3u8
哈哈炫动,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/hhxd8m/8000000/mnf.m3u8
动漫秀场,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dmxc8m/8000000/mnf.m3u8
上海教育,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/setvhd/8000000/mnf.m3u8
金色学堂,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jinsepd8m/8000000/mnf.m3u8
游戏风云,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/yxfy8m/8000000/mnf.m3u8


上海外语,http://39.135.7.132:6610/000000001000/5000000010000030951/index.m3u8?channel-id=bestzb&Contentid=5000000010000030951&livemode=1&stbId=3
第一财经,http://39.135.7.132:6610/000000001000/5000000010000027146/index.m3u8?channel-id=bestzb&Contentid=5000000010000027146&livemode=1&stbId=3
东方影视,http://39.135.7.132:6610/000000001000/5000000010000032212/index.m3u8?channel-id=bestzb&Contentid=5000000010000032212&livemode=1&stbId=3
上海都市,http://39.135.7.132:6610/000000001000/5000000010000018926/index.m3u8?channel-id=bestzb&Contentid=5000000010000018926&livemode=1&stbId=3
哈哈炫动,http://39.135.7.132:6610/000000001000/5000000005000031641/index.m3u8?channel-id=bestzb&Contentid=5000000005000031641&livemode=1&stbId=3
上海纪实,http://39.135.7.132:6610/000000001000/5000000001000021713/index.m3u8?channel-id=bestzb&Contentid=5000000001000021713&livemode=1&stbId=3
上海纪实,http://39.135.7.132:6610/000000001000/5000000004000010282/index.m3u8?channel-id=bestzb&Contentid=5000000004000010282&livemode=1&stbId=3
上海纪实,http://39.135.7.132:6610/000000001000/1000000001000010606/index.m3u8?channel-id=ystenlive&Contentid=1000000001000010606&livemode=1&stbId=3
上海纪实,http://39.135.7.132:6610/000000001000/1000000001000016545/index.m3u8?channel-id=ystenlive&Contentid=1000000001000016545&livemode=1&stbId=3
五星体育,http://39.135.7.132:6610/000000001000/5000000010000017540/index.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
欢笑剧场4K,http://39.135.7.132:6610/000000001000/5000000007000010001/index.m3u8?channel-id=bestzb&Contentid=5000000007000010001&livemode=1&stbId=3
动漫秀场,http://39.135.7.132:6610/000000001000/5000000002000023636/index.m3u8?channel-id=bestzb&Contentid=5000000002000023636&livemode=1&stbId=3
都市剧场,http://39.135.7.132:6610/000000001000/5000000002000004412/index.m3u8?channel-id=bestzb&Contentid=5000000002000004412&livemode=1&stbId=3
欢笑剧场,http://39.135.7.132:6610/000000001000/5000000002000009455/index.m3u8?channel-id=bestzb&Contentid=5000000002000009455&livemode=1&stbId=3
劲爆体育,http://39.135.7.132:6610/000000001000/5000000002000029972/index.m3u8?channel-id=bestzb&Contentid=5000000002000029972&livemode=1&stbId=3
全纪实,http://39.135.7.132:6610/000000001000/5000000006000040025/index.m3u8?channel-id=bestzb&Contentid=5000000006000040025&livemode=1&stbId=3
生活时尚,http://39.135.7.132:6610/000000001000/5000000002000019634/index.m3u8?channel-id=bestzb&Contentid=5000000002000019634&livemode=1&stbId=3
游戏风云,http://39.135.7.132:6610/000000001000/5000000002000027005/index.m3u8?channel-id=bestzb&Contentid=5000000002000027005&livemode=1&stbId=3

🇨🇳  北京,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
北京IPTV4K,http://221.179.217.76/PLTV/88888888/224/3221226550/1.m3u8
北京IPTV4K,http://adidaswkkchenrann.asuscomm.com:8012/rtp/239.3.1.249:8001
北京IPTV4K,http://qnap.yjnhome.com:4000/udp/239.3.1.249:8001
北京体育,http://lay6.3322.org:4022/udp/239.3.1.243:8000
北京体育,http://qnap.yjnhome.com:4000/udp/239.3.1.243:8000


北京影视,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappyingshi.m3u8
北京财经,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappcaijing.m3u8
北京纪实,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappkejiao.m3u8
北京生活,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappshenghuo.m3u8
北京文艺,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappwenyi.m3u8
北京新闻,http://111.62.156.102/pull.brtvcloud.com/brtv8kapptv/brtv8kappxinwen.m3u8
卡酷动画,http://datou.work/bestv.php?id=kkse8m/8000000
北京纪实,http://datou.work/bestv.php?id=dajs8m/8000000
北京纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/dajs8m/8000000/mnf.m3u8
卡酷动画,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/kkse8m/8000000/mnf.m3u8

卡酷动画,http://my.1024.net:84/live/100041/index.m3u8
北京淘剧场,http://my.1024.net:84/live/100081/index.m3u8
北京淘电影,http://my.1024.net:84/live/100082/index.m3u8

🇨🇳  浙江,#genre#
浙江公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江经视,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经视,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江钱江生活,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江生活,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8

🇨🇳  湖南,#genre#

加群更多资源,https://jsd.cdn.zzko.cn/gh/asdjkl6/tv@tv/.m3u/%E5%8A%A0%E7%BE%A4%20.mp4
湖南IPTV4K,http://home.111818.xyz:8888/udp/239.76.252.35:9000
湖南IPTV4K,http://ipv4.111818.xyz:8888/udp/239.76.252.35:9000
湖南娱乐,http://ipv4.111818.xyz:8888/udp/239.76.253.105:9000
湖南经视,http://ipv4.111818.xyz:8888/udp/239.76.253.103:9000
湖南公共,http://ipv4.111818.xyz:8888/udp/239.76.252.123:9000
湖南都市,http://ipv4.111818.xyz:8888/udp/239.76.253.104:9000
湖南电视剧，http://ipv4.111818.xyz:8888/udp/239.76.252.118:9000
湖南电影,http://ipv4.111818.xyz:8888/udp/239.76.253.106:9000
湖南国际,http://ipv4.111818.xyz:8888/udp/239.76.252.124:9000
茶频道,http://ipv4.111818.xyz:8888/udp/239.76.252.239:9000
金鹰纪实,http://ipv4.111818.xyz:8888/udp/239.76.253.110:9000
金鹰卡通,http://ipv4.111818.xyz:8888/udp/239.76.253.107:9000
快乐垂钓,http://ipv4.111818.xyz:8888/udp/239.76.253.5:9000
IPTV高清院线,http://ipv4.111818.xyz:8888/udp/239.76.252.217:9000
IPTV古装剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.219:9000
IPTV家庭剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.220:9000
IPTV抗战剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.218:9000
IPTV经典剧场,http://ipv4.111818.xyz:8888/udp/239.76.252.221:9000
IPTV芒果热播,http://ipv4.111818.xyz:8888/udp/239.76.252.215:9000
IPTV芒果生活,http://ipv4.111818.xyz:8888/udp/239.76.252.201:9000
IPTV芒果乐搜,http://ipv4.111818.xyz:8888/udp/239.76.252.200:9000

湖南娱乐,http://223.151.51.27:85/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南经视,http://223.151.51.27:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
湖南公共,http://223.151.51.27:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://223.151.51.27:85/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
湖南电视剧,http://223.151.51.27:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
湖南国际,http://223.151.51.27:85/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
快乐垂钓,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/klcd8m/8000000/mnf.m3u8
金鹰纪实,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/jyjs8m/8000000/mnf.m3u8
茶频道,http://223.109.53.49/liveplay-kk.rtxapp.com/live/program/live/cpdhdavs8m/8000000/mnf.m3u8
金鹰纪实,http://datou.work/sxg.php?id=jyjsHDH265_4000
快乐垂钓,http://datou.work/sxg.php?id=fyzqklcdHDH265_4000

金鹰卡通,http://111.8.150.102:9901/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0

🇨🇳  河北,#genre#
河北卫视,http://121.24.98.36:8090/hls/25/index.m3u8
河北都市,http://121.24.98.36:8090/hls/28/index.m3u8
河北公共,http://121.24.98.36:8090/hls/31/index.m3u8
河北农民,http://121.24.98.36:8090/hls/27/index.m3u8
河北影视剧,http://121.24.98.36:8090/hls/29/index.m3u8
河北经济生活,http://121.24.98.36:8090/hls/26/index.m3u8
河北少儿科教,http://121.24.98.36:8090/hls/30/index.m3u8

河北卫视,http://121.24.98.54:8090/hls/25/index.m3u8
河北都市,http://121.24.98.54:8090/hls/28/index.m3u8
河北公共,http://121.24.98.54:8090/hls/31/index.m3u8
河北农民,http://121.24.98.54:8090/hls/27/index.m3u8
河北影视剧,http://121.24.98.54:8090/hls/29/index.m3u8
河北经济生活,http://121.24.98.54:8090/hls/26/index.m3u8
河北少儿科教,http://121.24.98.54:8090/hls/30/index.m3u8

河北卫视,http://121.24.98.58:8090/hls/25/index.m3u8
河北都市,http://121.24.98.58:8090/hls/28/index.m3u8
河北公共,http://121.24.98.58:8090/hls/31/index.m3u8
河北农民,http://121.24.98.58:8090/hls/27/index.m3u8
河北影视剧,http://121.24.98.58:8090/hls/29/index.m3u8
河北经济生活,http://121.24.98.58:8090/hls/26/index.m3u8
河北少儿科教,http://121.24.98.58:8090/hls/30/index.m3u8

河北卫视,http://121.24.98.65:8090/hls/25/index.m3u8
河北都市,http://121.24.98.65:8090/hls/28/index.m3u8
河北公共,http://121.24.98.65:8090/hls/31/index.m3u8
河北农民,http://121.24.98.65:8090/hls/27/index.m3u8
河北影视剧,http://121.24.98.65:8090/hls/29/index.m3u8
河北经济生活,http://121.24.98.65:8090/hls/26/index.m3u8
河北少儿科教,http://121.24.98.65:8090/hls/30/index.m3u8

河北卫视,http://121.24.98.253:8090/hls/25/index.m3u8
河北都市,http://121.24.98.253:8090/hls/28/index.m3u8
河北公共,http://121.24.98.253:8090/hls/31/index.m3u8
河北农民,http://121.24.98.253:8090/hls/27/index.m3u8
河北影视剧,http://121.24.98.253:8090/hls/29/index.m3u8
河北经济生活,http://121.24.98.253:8090/hls/26/index.m3u8
河北少儿科教,http://121.24.98.253:8090/hls/30/index.m3u8




河北卫视,http://106.115.27.26:9901/tsfile/live/1040_1.m3u8
河北都市,http://106.115.27.26:9901/tsfile/live/1006_1.m3u8
河北公共,http://106.115.27.26:9901/tsfile/live/1009_1.m3u8
河北农民,http://106.115.27.26:9901/tsfile/live/1010_1.m3u8
河北影视剧,http://106.115.27.26:9901/tsfile/live/1007_1.m3u8
河北经济生活,http://106.115.27.26:9901/tsfile/live/1005_1.m3u8
河北少儿科教,http://106.115.27.26:9901/tsfile/live/1008_1.m3u8

河北卫视,http://106.115.27.2:9901/tsfile/live/1040_1.m3u8
河北都市,http://106.115.27.2:9901/tsfile/live/1006_1.m3u8
河北公共,http://106.115.27.2:9901/tsfile/live/1009_1.m3u8
河北农民,http://106.115.27.2:9901/tsfile/live/1010_1.m3u8
河北影视剧,http://106.115.27.2:9901/tsfile/live/1007_1.m3u8
河北经济生活,http://106.115.27.2:9901/tsfile/live/1005_1.m3u8
河北少儿科教,http://106.115.27.2:9901/tsfile/live/1008_1.m3u8

河北卫视,http://106.115.27.188:9901/tsfile/live/1040_1.m3u8
河北都市,http://106.115.27.188:9901/tsfile/live/1006_1.m3u8
河北公共,http://106.115.27.188:9901/tsfile/live/1009_1.m3u8
河北农民,http://106.115.27.188:9901/tsfile/live/1010_1.m3u8
河北影视剧,http://106.115.27.188:9901/tsfile/live/1007_1.m3u8
河北经济生活,http://106.115.27.188:9901/tsfile/live/1005_1.m3u8
河北少儿科教,http://106.115.27.188:9901/tsfile/live/1008_1.m3u8

河北卫视,http://106.115.27.219:9901/tsfile/live/1040_1.m3u8
河北都市,http://106.115.27.219:9901/tsfile/live/1006_1.m3u8
河北公共,http://106.115.27.219:9901/tsfile/live/1009_1.m3u8
河北农民,http://106.115.27.219:9901/tsfile/live/1010_1.m3u8
河北影视剧,http://106.115.27.219:9901/tsfile/live/1007_1.m3u8
河北经济生活,http://106.115.27.219:9901/tsfile/live/1005_1.m3u8
河北少儿科教,http://106.115.27.219:9901/tsfile/live/1008_1.m3u8

河北卫视,http://106.115.27.249:9901/tsfile/live/1040_1.m3u8
河北都市,http://106.115.27.249:9901/tsfile/live/1006_1.m3u8
河北公共,http://106.115.27.249:9901/tsfile/live/1009_1.m3u8
河北农民,http://106.115.27.249:9901/tsfile/live/1010_1.m3u8
河北影视剧,http://106.115.27.249:9901/tsfile/live/1007_1.m3u8
河北经济生活,http://106.115.27.249:9901/tsfile/live/1005_1.m3u8
河北少儿科教,http://106.115.27.249:9901/tsfile/live/1008_1.m3u8






河北卫视,https://event.pull.hebtv.com/jishi/weishipindao.m3u8
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.flv

河北都市,https://event.pull.hebtv.com/jishi/dushipindao.m3u8
河北都市,http://event.pull.hebtv.com/jishi/dushipindao.flv

河北公共,https://event.pull.hebtv.com/jishi/gonggongpindao.m3u8
河北公共,http://event.pull.hebtv.com/jishi/gonggongpindao.flv

河北农民,https://event.pull.hebtv.com/jishi/nongminpindao.m3u8
河北农民,http://event.pull.hebtv.com/jishi/nongminpindao.flv

河北影视剧,https://event.pull.hebtv.com/jishi/yingshijupindao.m3u8
河北影视剧,http://event.pull.hebtv.com/jishi/yingshijupindao.flv

河北经济生活,https://event.pull.hebtv.com/jishi/jingjishenghuo.m3u8
河北经济生活,http://event.pull.hebtv.com/jishi/jingjishenghuo.flv

河北少儿科教,https://event.pull.hebtv.com/jishi/shaoerkejiao.m3u8
河北少儿科教,http://event.pull.hebtv.com/jishi/shaoerkejiao.flv




石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/HD/live.m3u8
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄新闻综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?_upt=44f57d0c1672294553

石家庄娱乐,http://pluslive1.sjzntv.cn/yule/HD2/live.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?_upt=faa915431672294553

石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/HD3/live.m3u8
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?_upt=241b4edf1672294553

石家庄都市,http://pluslive1.sjzntv.cn/dushi/HD4/live.m3u8
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?_upt=9f7fe6991672294553



